timestamp,project_id,location,latitude,longitude,elevation_meters,project_type,vegetation_type,density_of_vegetation,soil_moisture,temperature_c,humidity_percent,wind_speed_kph,sunlight_hours,weather_condition,project_status,water_usage_liters,maintenance_required,landscape_architect_id,budget_allocated_php,contract_amount_php,environmental_impact_assessment_score,payment_status,owner,designer,deposit_php,withdraw_php,balance_checker_php
2025-06-07 20:26:43.675028,PRJ5167,Puerto Princesa,9.737515,118.736276,974.1,Rooftop Garden,Succulents,63.0,31.94,26.4,93.4,8.3,4.5,Windy,Contract Document Phase,73.2,True,7866,4758109,519250,8.8,Overdue,Jerome Gregorio,GreenScape Inc.,826006.01,782907.83,43098.18
2025-06-04 20:26:43.675371,PRJ8362,Caloocan,14.642176,120.987806,1160.6,Institutional,Ornamental Shrubs,80.4,23.16,26.0,83.0,2.8,7.4,Windy,Design Devt. Phase,237.2,False,4356,4606815,2098615,2.3,Overdue,Cedric Fernando,Osias Landscape Design Studio,4435482.13,2911476.65,1524005.48
2025-06-04 20:26:43.675717,PRJ7588,Muntinlupa,14.413303,121.034587,712.8,Campus Landscape,Ground Cover,88.8,70.97,31.0,61.4,4.2,4.6,Stormy,Contract Document Phase,99.9,False,7145,1068593,5292808,4.0,Paid,John Rey Castro,ArborVista Design,1060123.39,634094.29,426029.1
2025-05-21 20:26:43.676065,PRJ3553,Legazpi,13.13066,123.74231,714.9,Residential Landscape,Ground Cover,32.2,41.19,35.0,57.1,19.6,9.2,Sunny,Contract Document Phase,96.3,False,3474,1307768,1996204,8.7,Pending,Albert Pablo,TropiLand Design,4233273.64,989400.28,3243873.36
2025-05-12 20:26:43.676418,PRJ5905,Legazpi,13.138914,123.752864,1342.0,Public Plaza,Tropical Trees,41.3,33.18,32.2,58.1,16.6,5.3,Stormy,Construction Phase,226.6,False,0839,953430,2771478,4.1,Overdue,John Carlo Pimentel,Verdant Visions Ltd.,3255100.18,2683244.87,571855.31
2025-05-10 20:26:43.676771,PRJ1773,Olongapo,14.837362,120.287705,1555.4,Public Plaza,Ornamental Shrubs,68.3,74.3,34.2,83.6,13.9,9.1,Cloudy,Construction Phase,198.4,True,8466,2985421,2645340,3.1,Paid,Cyler Cordova,GreenScape Inc.,1940617.24,246809.77,1693807.47
2025-05-26 20:26:43.677110,PRJ7373,Quezon City,14.666566,121.047866,1835.9,Residential Landscape,Tropical Trees,89.1,36.23,30.2,57.4,15.1,7.3,Rainy,Maintenance Phase,275.8,True,3124,3730210,2354419,1.2,Overdue,Fergus Laurente,GreenScape Inc.,4368375.57,3296484.37,1071891.2
2025-05-29 20:26:43.677449,PRJ5309,Tagum,7.437786,125.802115,628.1,Institutional,Tropical Trees,31.6,61.62,24.9,58.7,12.9,5.3,Windy,Construction Phase,139.9,False,8281,1892916,5348464,1.1,Pending,John Rey Castro,FloraFusion Co.,3431825.07,163058.35,3268766.72
2025-05-17 20:26:43.677797,PRJ8490,Biñan,14.341002,121.08471,753.7,Commercial,Succulents,56.6,67.17,27.7,79.1,15.2,5.2,Cloudy,Contract Document Phase,233.8,False,1089,4215340,682098,5.9,Pending,Elton Rico,Osias Landscape Design Studio,1925297.52,753575.09,1171722.43
2025-05-31 20:26:43.678156,PRJ5793,Angeles City,15.1436,120.578057,814.1,Campus Landscape,Native Grass,52.5,52.6,34.4,50.5,14.5,7.0,Rainy,Design Devt. Phase,280.2,False,9760,4709981,1318324,4.0,Paid,Joshua Delos Reyes,NatureScape PH,2826380.96,1558661.98,1267718.98
2025-05-22 20:26:43.678495,PRJ7671,Calamba,14.205988,121.17314,1183.7,Commercial,Tropical Trees,22.8,22.87,27.6,85.7,18.1,9.0,Rainy,Maintenance Phase,228.9,False,6954,2653635,1878983,8.4,Paid,Benjamin Alarcon,Urban Eden Co.,453882.92,254432.5,199450.42
2025-06-06 20:26:43.678835,PRJ3772,Zamboanga City,6.911478,122.076615,289.6,Campus Landscape,Succulents,87.7,44.29,29.8,62.7,2.2,6.0,Cloudy,Schematics Phase,121.6,True,0080,4894316,4942533,2.7,Paid,Joshua Delos Reyes,EcoHabitat,2127130.46,559501.72,1567628.74
2025-05-31 20:26:43.679173,PRJ8610,Navotas,14.670266,120.94457,1774.8,Institutional,Succulents,39.7,76.35,28.2,50.6,18.1,7.1,Windy,Maintenance Phase,249.8,False,2626,1623075,5513198,2.4,Pending,Wilfred dela Rosa,TropiLand Design,4437021.3,394124.35,4042896.95
2025-05-16 20:26:43.679619,PRJ1587,Pasig,14.575536,121.093476,1122.6,Residential Landscape,Succulents,83.0,25.61,29.3,82.1,17.0,5.4,Cloudy,Contract Document Phase,51.2,True,0256,1614363,5682671,8.7,Overdue,Benjamin Alarcon,EcoHabitat,1587954.65,398164.79,1189789.86
2025-05-31 20:26:43.679982,PRJ9472,Davao City,7.185612,125.463273,747.9,Campus Landscape,Ornamental Shrubs,58.4,44.92,34.3,87.7,3.8,4.4,Stormy,Construction Phase,87.0,False,0655,4979380,3942611,5.2,Paid,Fraley Manansala,NatureScape PH,269800.12,231195.42,38604.7
2025-06-08 20:26:43.680358,PRJ6969,Quezon City,14.681294,121.038866,988.5,Campus Landscape,Tropical Trees,72.3,26.73,30.2,86.3,0.5,7.8,Stormy,Schematics Phase,102.7,False,1599,990348,5553569,6.7,Overdue,Cedric Fernando,NatureScape PH,1178708.27,588313.14,590395.13
2025-05-19 20:26:43.680703,PRJ8479,Santa Rosa,14.306831,121.115089,75.4,Urban Park,Native Grass,72.7,23.97,33.4,75.3,18.7,4.4,Windy,Construction Phase,221.6,False,9624,3288528,4669178,9.2,Pending,Arellano Punzalan,GreenScape Inc.,638256.41,382961.54,255294.87
2025-06-06 20:26:43.681047,PRJ2154,Iloilo City,10.72245,122.555155,1072.5,Public Plaza,Ornamental Shrubs,60.2,73.84,24.0,92.7,9.4,4.5,Windy,Construction Phase,170.1,False,8840,3841165,4618136,5.5,Overdue,Juan Cruz,VerdeWorks Studio,4548994.99,1354199.18,3194795.81
2025-05-31 20:26:43.681462,PRJ3660,Santa Rosa,14.318199,121.119207,991.1,Campus Landscape,Ornamental Shrubs,43.9,62.22,32.6,63.1,10.9,5.3,Sunny,Construction Phase,184.4,False,0501,609167,3971397,9.7,Paid,Johnny Espino,MetroGreen Projects,1585025.66,832060.55,752965.11
2025-05-12 20:26:43.681807,PRJ5838,Quezon City,14.667604,121.049134,581.9,Rooftop Garden,Ornamental Shrubs,62.9,49.29,32.5,90.6,5.1,6.2,Cloudy,Maintenance Phase,108.5,False,3090,4827945,1503556,3.3,Paid,Melchor Catalan,EcoVerde Philippines,2417957.36,1689236.82,728720.54
2025-05-21 20:26:43.682150,PRJ7485,Caloocan,14.657162,120.980408,182.1,Campus Landscape,Succulents,31.0,69.47,30.7,73.3,14.0,9.7,Windy,Design Devt. Phase,150.0,False,4781,3793746,1602728,9.0,Pending,Shawn Domingo,ArborVista Design,985013.95,527843.66,457170.29
2025-05-17 20:26:43.682498,PRJ9941,Makati,14.55448,121.025719,1381.1,Campus Landscape,Native Grass,92.3,46.39,28.9,81.7,16.8,4.5,Windy,Contract Document Phase,96.4,False,8223,4218597,3116811,9.6,Overdue,Albert Pablo,Lush Living Landscapes,4912164.82,204724.24,4707440.58
2025-05-27 20:26:43.682844,PRJ7969,Marikina,14.654308,121.108238,1668.8,Public Plaza,Ground Cover,33.0,29.12,34.2,82.1,13.7,7.4,Windy,Design Devt. Phase,295.9,False,0741,830468,5618541,3.1,Overdue,Joshua Delos Reyes,FloraFusion Co.,469867.98,448299.56,21568.42
2025-05-22 20:26:43.683188,PRJ2572,Tagum,7.456588,125.807043,1231.3,Commercial,Ground Cover,75.6,27.1,28.9,80.1,12.0,5.5,Windy,Schematics Phase,255.9,False,1514,2737897,5847549,8.4,Pending,Ryan Fajardo,EcoVerde Philippines,3085099.37,108925.15,2976174.22
2025-06-05 20:26:43.683526,PRJ3535,Angeles City,15.156886,120.593436,1383.0,Institutional,Tropical Trees,36.0,47.65,31.8,54.4,4.3,5.4,Stormy,Schematics Phase,296.2,False,0567,2202525,2430538,3.5,Pending,Vince Perez,Lush Living Landscapes,3640766.26,1106933.15,2533833.11
2025-06-04 20:26:43.683871,PRJ5982,Zamboanga City,6.928846,122.085941,425.2,Campus Landscape,Succulents,86.5,47.7,26.4,90.4,1.0,7.6,Windy,Design Devt. Phase,103.2,False,1354,3012473,2855798,3.0,Pending,Crisanto Pangilinan,EcoTierra Solutions,2620019.35,2381102.62,238916.73
2025-06-05 20:26:43.684216,PRJ7042,Pasig,14.579421,121.081797,715.6,Public Plaza,Succulents,80.8,46.03,30.5,92.0,4.0,8.5,Rainy,Construction Phase,65.6,False,9282,3875125,4441057,3.1,Pending,Lancel Cano,Lush Living Landscapes,3203910.41,2455403.03,748507.38
2025-06-07 20:26:43.684554,PRJ3242,Olongapo,14.84247,120.291644,1682.9,Rooftop Garden,Succulents,83.7,30.17,27.0,59.2,18.1,5.5,Sunny,Design Devt. Phase,93.5,False,2919,3173247,1637009,6.3,Pending,Arvin dela Cruz,Osias Landscape Design Studio,3449361.29,1267526.45,2181834.84
2025-05-11 20:26:43.684896,PRJ3649,Antipolo,14.61664,121.131136,21.7,Rooftop Garden,Tropical Trees,27.3,40.58,25.4,89.6,2.6,4.8,Windy,Design Devt. Phase,103.4,False,1997,3176691,4283137,1.7,Paid,Harlem de Los Santos,EcoTierra Solutions,2783004.4,2733104.21,49900.19
2025-05-27 20:26:43.685246,PRJ8956,Cagayan de Oro,8.451634,124.62474,1564.5,Rooftop Garden,Succulents,57.9,52.1,30.7,88.7,11.5,9.7,Rainy,Schematics Phase,249.6,True,8107,697064,2913258,2.3,Pending,Fergus Laurente,GreenScape Inc.,4024433.15,1157108.84,2867324.31
2025-06-03 20:26:43.685583,PRJ7432,Imus,14.433013,120.937519,485.7,Residential Landscape,Ornamental Shrubs,33.8,56.89,27.1,87.9,11.2,6.6,Rainy,Maintenance Phase,105.1,True,6867,3352096,3756864,4.8,Pending,Jonas Corpuz,Leafline Studio,1726473.56,130134.9,1596338.66
2025-05-23 20:26:43.685920,PRJ9412,Olongapo,14.831419,120.290199,1631.8,Commercial,Succulents,44.2,78.87,29.0,91.8,4.2,6.0,Windy,Contract Document Phase,226.2,False,4959,4038206,4971744,9.1,Paid,John Rey Castro,Leafline Studio,1029327.22,178537.61,850789.61
2025-05-23 20:26:43.686257,PRJ2665,Iloilo City,10.717242,122.569008,856.9,Public Plaza,Ornamental Shrubs,94.4,59.37,28.6,93.9,17.0,9.4,Sunny,Maintenance Phase,197.5,True,8294,3703887,3844545,3.4,Overdue,Fraley Manansala,Osias Landscape Design Studio,1092748.68,798091.58,294657.1
2025-05-22 20:26:43.686593,PRJ8334,Tarlac City,15.474718,120.606631,977.3,Residential Landscape,Ornamental Shrubs,71.7,63.88,30.2,59.1,3.3,9.1,Sunny,Maintenance Phase,103.3,True,8578,2816602,1687309,6.0,Paid,Jalen Conde,ArborVista Design,928572.49,444949.57,483622.92
2025-05-31 20:26:43.686946,PRJ5920,Cebu City,10.317447,123.892783,247.6,Urban Park,Succulents,58.4,22.05,28.0,86.5,8.1,8.0,Windy,Construction Phase,70.7,True,1885,740446,3915442,6.4,Pending,Elton Rico,ZenCanopy Designs,2073811.22,1720303.11,353508.11
2025-05-26 20:26:43.687284,PRJ2607,Bacoor,14.461455,120.956861,302.7,Campus Landscape,Native Grass,83.3,50.05,24.9,90.2,15.5,8.1,Cloudy,Schematics Phase,159.0,False,2373,3456415,3930857,6.2,Pending,Arvin Arcilla,VerdeWorks Studio,335539.99,301769.06,33770.93
2025-06-01 20:26:43.687629,PRJ7570,Baguio,16.410567,120.605747,1698.8,Residential Landscape,Native Grass,84.7,52.26,33.5,86.1,11.9,9.2,Windy,Construction Phase,71.0,True,0610,1297439,2588522,2.9,Paid,Juan Tenorio,ArborVista Design,4154816.55,3751569.77,403246.78
2025-05-17 20:26:43.687966,PRJ6082,Manila,14.604374,120.987749,1348.0,Residential Landscape,Tropical Trees,81.9,36.16,26.1,84.4,16.5,7.3,Cloudy,Maintenance Phase,287.6,False,1525,680705,4293346,8.8,Paid,Arvin dela Cruz,BioVerdant Group,273924.17,192708.21,81215.96
2025-05-21 20:26:43.688303,PRJ6289,Marikina,14.652836,121.09498,349.1,Residential Landscape,Ground Cover,62.6,53.26,34.4,71.8,15.2,6.0,Cloudy,Contract Document Phase,157.3,False,8561,2144037,4159348,7.9,Overdue,Jaime Ballesteros,BotaniCore Inc.,3998882.43,3026704.3,972178.13
2025-05-16 20:26:43.688646,PRJ3528,Naga City,13.62824,123.200683,1528.8,Residential Landscape,Tropical Trees,79.5,21.77,33.0,75.2,13.0,6.5,Sunny,Maintenance Phase,188.9,True,4349,829791,3463770,6.1,Pending,John Rey Castro,ZenCanopy Designs,4200598.63,2930658.6,1269940.03
2025-05-11 20:26:43.688988,PRJ2116,Taguig,14.50987,121.045926,213.3,Residential Landscape,Native Grass,37.3,27.38,33.3,74.1,13.4,7.0,Cloudy,Design Devt. Phase,96.6,True,7694,2308418,2367404,3.1,Overdue,Juan Tenorio,Osias Landscape Design Studio,4892193.55,3343296.81,1548896.74
2025-05-27 20:26:43.689324,PRJ4100,Caloocan,14.643545,120.97353,1072.4,Residential Landscape,Ornamental Shrubs,58.3,37.13,25.0,94.3,9.7,9.2,Sunny,Contract Document Phase,199.9,False,9743,1404365,3631044,9.0,Pending,Fraley Manansala,ArborVista Design,3192173.51,1282996.69,1909176.82
2025-05-31 20:26:43.689672,PRJ3351,Cebu City,10.320137,123.881604,989.6,Rooftop Garden,Ornamental Shrubs,86.8,48.44,29.1,55.0,1.8,9.8,Sunny,Construction Phase,58.2,True,2051,627533,5383857,3.7,Overdue,Nathan Malinao,EcoVerde Philippines,321440.82,116665.3,204775.52
2025-05-15 20:26:43.690008,PRJ3318,Makati,14.554229,121.032522,309.1,Residential Landscape,Ornamental Shrubs,59.7,64.04,27.3,76.2,10.8,8.0,Rainy,Construction Phase,291.7,True,5648,3465046,1782198,6.9,Paid,Danilo Prado,Leafline Studio,4720511.24,3773368.64,947142.6
2025-05-18 20:26:43.690352,PRJ7357,San Juan,14.613736,121.036462,701.9,Campus Landscape,Succulents,65.8,51.45,32.4,61.9,3.2,6.2,Rainy,Contract Document Phase,207.3,False,4090,1775649,3387598,7.4,Pending,Fraley Manansala,ZenCanopy Designs,1834364.73,634602.43,1199762.3
2025-05-20 20:26:43.690692,PRJ6708,Butuan,8.940948,125.531219,747.6,Institutional,Tropical Trees,50.0,54.19,25.0,86.9,5.6,5.8,Sunny,Design Devt. Phase,99.9,False,0177,2793951,5609268,8.9,Paid,Cedric Fernando,MetroGreen Projects,3629256.63,2561901.87,1067354.76
2025-05-20 20:26:43.691029,PRJ4586,Caloocan,14.641316,120.969371,379.9,Residential Landscape,Ground Cover,47.2,57.04,26.5,59.0,0.3,9.0,Stormy,Design Devt. Phase,288.8,False,8452,706742,3220983,5.1,Overdue,Dranreb Manuel,MetroGreen Projects,1137340.29,994859.6,142480.69
2025-05-31 20:26:43.691371,PRJ4994,Makati,14.545774,121.017146,1833.5,Campus Landscape,Succulents,26.2,45.03,25.8,56.0,1.9,5.2,Stormy,Contract Document Phase,252.5,False,4109,4051584,1341887,5.5,Overdue,Wilfred dela Rosa,GreenScape Inc.,1627321.9,1211127.85,416194.05
2025-05-21 20:26:43.691707,PRJ4443,General Trias,14.392917,120.872438,372.1,Urban Park,Ground Cover,93.2,29.34,32.7,90.9,0.6,4.2,Cloudy,Contract Document Phase,295.7,False,6334,1634746,434557,1.3,Paid,Arellano Punzalan,UrbanCanopy Builders,2279626.87,2235883.07,43743.8
2025-05-22 20:26:43.692052,PRJ2140,Bacolod City,10.68413,122.960087,193.0,Campus Landscape,Native Grass,90.0,65.13,31.7,67.8,4.3,6.0,Windy,Contract Document Phase,271.6,True,7849,2068282,3358730,7.4,Paid,Arellano Punzalan,EcoVerde Philippines,2912188.8,1013807.99,1898380.81
2025-05-25 20:26:43.692391,PRJ6624,Cebu City,10.307759,123.884747,397.1,Public Plaza,Ornamental Shrubs,57.9,79.55,34.4,83.3,18.6,9.5,Cloudy,Maintenance Phase,219.2,False,3268,4414606,2924844,1.3,Overdue,Jaime Nicolas,Leafline Studio,1627863.89,960510.66,667353.23
2025-05-21 20:26:43.692728,PRJ3143,Biñan,14.337338,121.086897,1472.8,Urban Park,Succulents,56.7,39.09,25.8,92.8,15.2,5.8,Windy,Maintenance Phase,142.7,True,7032,4284931,5548582,5.9,Pending,Benjamin Alarcon,BotaniCore Inc.,1772548.02,1531028.19,241519.83
2025-05-31 20:26:43.693064,PRJ9272,Dasmariñas,14.322614,120.940941,1768.0,Public Plaza,Tropical Trees,86.4,52.56,29.2,66.3,2.1,7.8,Cloudy,Maintenance Phase,230.5,True,3115,3778454,2271895,4.8,Pending,Xavier Andaya,GreenScape Inc.,3902697.69,2631067.03,1271630.66
2025-05-20 20:26:43.693414,PRJ2619,Batangas City,13.754465,121.053018,324.5,Commercial,Tropical Trees,91.0,48.54,33.1,55.0,14.7,6.6,Stormy,Design Devt. Phase,282.6,False,5210,1510877,4478017,1.0,Pending,Melchor Catalan,BioVerdant Group,412234.95,133751.59,278483.36
2025-05-26 20:26:43.693754,PRJ8602,Manila,14.601603,120.994187,1995.9,Campus Landscape,Native Grass,93.4,25.26,33.2,69.3,11.6,9.0,Sunny,Contract Document Phase,138.0,True,9469,2589768,422850,2.9,Pending,Ernie Sotto,VerdeWorks Studio,4369227.22,4015541.2,353686.02
2025-05-16 20:26:43.694098,PRJ1123,General Trias,14.376967,120.88841,1024.4,Residential Landscape,Tropical Trees,28.9,72.99,34.9,64.7,19.7,8.2,Stormy,Contract Document Phase,52.9,False,5421,1524310,4917751,4.5,Overdue,Crisanto Pangilinan,Leafline Studio,3677941.58,2721584.12,956357.46
2025-06-03 20:26:43.694440,PRJ2830,San Fernando (Pampanga),15.031834,120.679004,1025.1,Rooftop Garden,Ornamental Shrubs,29.2,38.05,31.3,65.4,18.1,5.3,Sunny,Schematics Phase,87.9,False,4843,3487914,4012102,4.3,Pending,Albert Pablo,UrbanCanopy Builders,2213376.63,534749.09,1678627.54
2025-05-13 20:26:43.694776,PRJ3141,Butuan,8.95347,125.534813,630.9,Residential Landscape,Succulents,57.3,68.36,29.7,75.2,17.6,5.0,Stormy,Maintenance Phase,221.4,False,3800,1754139,2273579,9.3,Overdue,Jacob Vasquez,Leafline Studio,3392575.12,696405.21,2696169.91
2025-05-28 20:26:43.695111,PRJ2040,San Pedro,14.348926,121.055197,741.9,Residential Landscape,Ornamental Shrubs,53.2,70.11,27.4,63.2,2.4,7.4,Windy,Schematics Phase,289.6,False,5481,1122295,5207666,5.8,Pending,Christian Guillermo,MetroGreen Projects,1698340.41,929542.85,768797.56
2025-05-28 20:26:43.695445,PRJ4459,Cebu City,10.320208,123.883247,910.4,Urban Park,Ground Cover,45.4,34.82,32.5,50.2,3.8,5.0,Stormy,Schematics Phase,69.2,False,6432,4680360,4115705,2.6,Overdue,Elton Rico,Lush Living Landscapes,548969.22,275428.85,273540.37
2025-05-14 20:26:43.695791,PRJ7312,Calamba,14.216043,121.157362,1750.0,Commercial,Succulents,67.9,42.34,27.2,90.9,0.3,5.2,Rainy,Construction Phase,52.4,True,5006,4224230,5659157,8.3,Overdue,Ash Bondoc,EcoTierra Solutions,569371.91,458851.49,110520.42
2025-05-27 20:26:43.696230,PRJ9673,Antipolo,14.629652,121.132286,188.8,Residential Landscape,Ornamental Shrubs,66.1,70.27,29.7,72.7,9.4,10.0,Rainy,Design Devt. Phase,168.9,False,3674,3221642,3503142,6.1,Paid,Juan Tenorio,Verdant Visions Ltd.,3311960.05,231000.84,3080959.21
2025-05-14 20:26:43.696821,PRJ4743,General Trias,14.393947,120.884683,683.9,Institutional,Ground Cover,30.1,58.22,32.4,93.4,13.8,6.6,Cloudy,Contract Document Phase,277.4,False,2118,4755274,3106078,8.9,Paid,Jaime Ballesteros,EcoTierra Solutions,3526952.08,2230920.3,1296031.78
2025-05-21 20:26:43.697194,PRJ9444,Valenzuela,14.696267,120.987739,465.0,Institutional,Tropical Trees,77.1,61.57,31.8,78.0,18.1,4.1,Stormy,Schematics Phase,214.5,True,9151,501725,1006942,7.7,Overdue,Fergus Laurente,Leafline Studio,2976730.5,2551675.76,425054.74
2025-05-21 20:26:43.697546,PRJ7885,Bacolod City,10.683241,122.94145,1573.9,Rooftop Garden,Tropical Trees,81.3,39.95,34.8,55.6,9.7,6.3,Cloudy,Contract Document Phase,256.3,True,4481,2012495,1695645,2.0,Pending,Arvin Arcilla,Lush Living Landscapes,4170639.7,1042680.36,3127959.34
2025-06-01 20:26:43.697891,PRJ3545,Tagum,7.451897,125.809778,993.8,Public Plaza,Native Grass,41.6,37.4,31.3,75.3,8.1,7.7,Windy,Construction Phase,281.5,False,6807,2676925,2839488,8.6,Paid,Danilo Prado,FloraFusion Co.,352717.07,323309.2,29407.87
2025-05-25 20:26:43.698248,PRJ8190,Butuan,8.955558,125.544876,1127.2,Urban Park,Succulents,51.6,40.09,24.7,55.7,4.9,7.1,Stormy,Schematics Phase,213.7,True,4863,693896,4449130,8.4,Overdue,Jaime Nicolas,ZenCanopy Designs,3055690.05,2402353.58,653336.47
2025-05-11 20:26:43.698596,PRJ4696,San Juan,14.600368,121.030597,1784.5,Institutional,Succulents,31.2,20.19,34.2,74.1,17.4,8.4,Stormy,Schematics Phase,90.1,True,7998,2290463,1398434,8.4,Paid,Daniel Guzman,UrbanCanopy Builders,578920.23,134508.39,444411.84
2025-05-17 20:26:43.698935,PRJ8344,Naga City,13.613347,123.196945,725.2,Residential Landscape,Succulents,82.0,42.2,24.5,70.6,4.2,9.8,Windy,Contract Document Phase,275.9,True,7435,4517306,1608497,5.5,Overdue,John Carlo Pimentel,UrbanCanopy Builders,2849978.78,1343207.26,1506771.52
2025-05-12 20:26:43.699279,PRJ8095,Caloocan,14.642316,120.971887,521.4,Rooftop Garden,Tropical Trees,65.3,30.03,24.0,92.3,6.4,4.6,Rainy,Construction Phase,292.8,True,5191,3462403,429152,8.4,Overdue,Fergus Laurente,BioVerdant Group,1861179.62,250095.0,1611084.62
2025-06-01 20:26:43.699620,PRJ6997,Quezon City,14.685996,121.035869,1099.1,Urban Park,Ornamental Shrubs,28.5,54.37,29.6,68.9,0.5,4.4,Stormy,Schematics Phase,65.0,False,0214,2308469,5387497,5.7,Pending,Jacob Vasquez,ZenCanopy Designs,4434342.43,1381893.96,3052448.47
2025-06-04 20:26:43.699957,PRJ7149,Quezon City,14.677019,121.051623,1341.6,Rooftop Garden,Tropical Trees,33.5,43.25,33.1,54.9,12.6,9.9,Stormy,Construction Phase,143.9,False,7599,1706989,2522704,9.4,Overdue,Dranreb Manuel,EcoVerde Philippines,3959588.1,959281.08,3000307.02
2025-05-14 20:26:43.700304,PRJ8647,Bacolod City,10.684881,122.955363,1538.2,Campus Landscape,Native Grass,60.7,31.61,25.1,73.8,7.6,8.3,Rainy,Construction Phase,275.1,False,9841,2490831,3818284,5.5,Pending,Rodrigo Baguio,Urban Eden Co.,3124172.51,604962.95,2519209.56
2025-05-13 20:26:43.700642,PRJ4501,Baguio,16.399646,120.594717,1469.5,Campus Landscape,Ground Cover,87.4,41.17,33.5,64.9,19.2,9.8,Rainy,Design Devt. Phase,57.0,False,4670,632762,5300538,9.0,Overdue,Jonas Corpuz,EcoVerde Philippines,3092201.83,783792.28,2308409.55
2025-05-20 20:26:43.700979,PRJ7639,Quezon City,14.684868,121.041714,1902.6,Rooftop Garden,Native Grass,62.6,20.28,28.6,92.6,18.6,9.2,Rainy,Schematics Phase,157.5,False,4810,1671186,4894262,9.5,Overdue,Jacob Vasquez,Osias Landscape Design Studio,816752.12,668116.56,148635.56
2025-05-23 20:26:43.701316,PRJ5757,Biñan,14.351532,121.083378,1912.2,Public Plaza,Ornamental Shrubs,83.8,62.08,33.3,55.8,8.4,4.6,Windy,Maintenance Phase,89.0,False,2940,1739395,3801970,1.2,Overdue,Calgary Molina,EcoTierra Solutions,1998596.47,1636135.59,362460.88
2025-05-25 20:26:43.701660,PRJ3069,Antipolo,14.624281,121.130929,1347.6,Public Plaza,Ground Cover,86.7,34.17,27.0,74.7,19.6,5.5,Stormy,Schematics Phase,125.3,False,0201,3600298,4322375,8.8,Paid,Juan Cruz,TropiLand Design,2208714.29,1325138.52,883575.77
2025-06-05 20:26:43.701998,PRJ5312,Iloilo City,10.719536,122.56781,1995.7,Campus Landscape,Succulents,72.9,70.1,26.3,77.9,14.7,4.1,Stormy,Contract Document Phase,58.3,False,9185,4659804,5437326,7.1,Paid,Arellano Punzalan,ArborVista Design,3224600.55,2739540.79,485059.76
2025-05-17 20:26:43.702341,PRJ8256,Quezon City,14.666354,121.045952,580.7,Campus Landscape,Ground Cover,34.4,44.33,30.0,66.1,2.0,6.5,Cloudy,Design Devt. Phase,206.5,False,9141,4352876,3285503,8.8,Paid,Jaime Nicolas,GreenScape Inc.,3083922.63,288464.31,2795458.32
2025-05-23 20:26:43.702685,PRJ5556,Quezon City,14.685022,121.053221,1313.9,Rooftop Garden,Tropical Trees,39.7,25.28,30.7,85.0,10.2,6.6,Stormy,Contract Document Phase,62.4,True,4285,3288041,5840147,9.9,Paid,Daniel Guzman,TropiLand Design,380366.49,356866.14,23500.35
2025-06-01 20:26:43.703025,PRJ5248,Navotas,14.670565,120.932083,1101.2,Residential Landscape,Ground Cover,82.5,21.12,31.4,58.2,9.3,10.0,Cloudy,Contract Document Phase,156.0,True,3459,1306397,1627433,6.6,Pending,Jonas Corpuz,BotaniCore Inc.,2668577.95,1433400.91,1235177.04
2025-05-22 20:26:43.703371,PRJ8495,Marikina,14.644837,121.097718,922.6,Institutional,Ornamental Shrubs,85.9,44.17,34.4,85.0,5.0,4.1,Cloudy,Construction Phase,185.3,False,0414,3625243,4189841,1.1,Pending,Jacob Vasquez,VerdeWorks Studio,552552.14,314342.83,238209.31
2025-05-15 20:26:43.703711,PRJ7514,Lipa,13.946074,121.171907,1232.0,Residential Landscape,Ornamental Shrubs,73.5,52.34,28.2,70.3,6.1,7.3,Windy,Construction Phase,249.6,True,2168,1669868,3058236,7.5,Overdue,Juan Tenorio,NatureScape PH,4073446.81,3225313.34,848133.47
2025-05-25 20:26:43.704061,PRJ1852,Davao City,7.193582,125.454618,552.7,Commercial,Native Grass,49.3,63.5,31.5,80.5,4.6,10.0,Rainy,Maintenance Phase,256.1,False,6355,1018300,3590785,6.2,Paid,Juan Cruz,UrbanCanopy Builders,4595904.32,1560734.35,3035169.97
2025-05-17 20:26:43.704400,PRJ5037,Cebu City,10.314115,123.880321,1321.1,Campus Landscape,Succulents,27.3,65.74,34.5,79.9,16.8,6.2,Sunny,Contract Document Phase,287.4,True,2739,2763485,5089852,4.8,Paid,Jalen Conde,Urban Eden Co.,3396165.57,2598220.13,797945.44
2025-06-08 20:26:43.704748,PRJ3460,San Juan,14.604931,121.02961,657.6,Urban Park,Ornamental Shrubs,54.1,64.36,31.6,84.8,2.6,8.6,Sunny,Contract Document Phase,149.4,False,8622,2234377,5712257,8.7,Pending,Shawn Domingo,GreenForm Innovations,4739911.04,3171693.72,1568217.32
2025-05-25 20:26:43.705086,PRJ9834,Valenzuela,14.693183,120.986837,906.4,Public Plaza,Native Grass,86.3,79.9,28.7,85.6,17.6,9.8,Sunny,Construction Phase,196.6,True,2975,4970635,3591998,2.2,Overdue,Juan Tenorio,Verdant Visions Ltd.,1106612.8,402085.5,704527.3
2025-05-30 20:26:43.705420,PRJ6571,Taguig,14.525709,121.043454,722.2,Residential Landscape,Native Grass,40.3,59.16,32.8,76.2,3.3,5.0,Sunny,Maintenance Phase,55.0,False,3250,670073,2971939,2.7,Paid,Wilfred dela Rosa,GreenScape Inc.,890240.33,583006.95,307233.38
